id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,possibly_sensitive,hashtags,original_author,user_mentions,followers_count,friends_count,place,place_coord_boundaries
1283440626256748551,Wed Jul 15 16:37:45 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",The second virtual Presidential Imbizo is underway. President @CyrilRamaphosa is addressing questions &amp; concerns di… https://t.co/BeqVtfIdJg,The second virtual Presidential Imbizo underway President addressing questions amp concerns di,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,59,15,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1283392039611244544,Wed Jul 15 13:24:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Members of the public can submit their questions to President Ramaphosa through the following:

CALL LINE:
+27 78 7… https://t.co/YV2lubIEwK",Members public submit questions President Ramaphosa following CALL LINE +27,"Sentiment(polarity=0.0, subjectivity=0.08333333333333334)",0.0,0.08333333333333334,en,35,14,PresidencyZA,,,,1597498,14,,"Pretoria, South Africa"
1283392037056925698,Wed Jul 15 13:24:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Details of the Presidential Imbizo are as follows: 

Date: Wednesday, 15 July 2020
Time: 18:00
Syndication: Broadca… https://t.co/ItUPLzisRw",Details Presidential Imbizo follows Date Wednesday July Time :00Syndication Broadca,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,30,7,PresidencyZA,,,,1597498,14,,"Pretoria, South Africa"
1283392034225762305,Wed Jul 15 13:24:39 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Due to the COVID-19 pandemic, the Presidential Imbizo will take the form of a virtual engagement in which communiti… https://t.co/djv3CQWHbl",Due COVID-19 pandemic Presidential Imbizo take form virtual engagement communiti,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,7,2,PresidencyZA,,,,1597498,14,,"Pretoria, South Africa"
1283392028466872321,Wed Jul 15 13:24:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is the second virtual Presidential Imbizo on Coronavirus following the inaugural one held on 01 July 2020.

#PresidentialImbizo",This second virtual Presidential Imbizo Coronavirus following inaugural one held July,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,8,0,PresidencyZA,,PresidentialImbizo,,1597498,14,,"Pretoria, South Africa"
1283389149450588160,Wed Jul 15 13:13:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","President @CyrilRamaphosa will this evening, 15 July 2020, interact with communities across the nation through a vi… https://t.co/2qQZmamkto",President evening July interact communities across nation vi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,210,76,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1283345184575631360,Wed Jul 15 10:18:30 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","As South Africa approaches the peak of coronavirus infections, it is vital that we take extra precautions and tight… https://t.co/Q9K1QSIGfB",As South Africa approaches peak coronavirus infections vital take extra precautions tight,"Sentiment(polarity=-0.02619047619047619, subjectivity=0.2619047619047619)",-0.02619047619047619,0.2619047619047619,en,50,26,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1283119293635465216,Tue Jul 14 19:20:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Minister of Mineral Resources and Energy, Mr Gwede Mantashe (MP) and his wife, Mrs Nolwandle Mantashe have test… https://t.co/aVaLhahlBu",The Minister Mineral Resources Energy Mr Gwede Mantashe MP wife Mrs Nolwandle Mantashe test,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,364,175,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1283071666965360641,Tue Jul 14 16:11:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PresidencyZA: Signing of revised Performance Agreements between Ministers and the President still on track - 
@JacksonMthembu_ https://…",Signing revised Performance Agreements Ministers President still track https //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,11,PresidencyZA,,,"PresidencyZA, JacksonMthembu_",1597498,14,,"Pretoria, South Africa"
1283068616796184583,Tue Jul 14 15:59:31 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Signing of revised Performance Agreements between Ministers and the President still on track - 
@JacksonMthembu_ https://t.co/6jr3cGXIla",Signing revised Performance Agreements Ministers President still track,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,65,11,PresidencyZA,False,,JacksonMthembu_,1597498,14,,"Pretoria, South Africa"
1282726512618340352,Mon Jul 13 17:20:07 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Our nation mourns the passing of #ZindziMandela today. As the daughter of two anti-apartheid icons, she spent her l… https://t.co/vtq54tlPsA",Our nation mourns passing today As daughter two anti-apartheid icons spent l,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,en,611,158,PresidencyZA,False,ZindziMandela,,1597498,14,,"Pretoria, South Africa"
1282668225621368832,Mon Jul 13 13:28:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CyrilRamaphosa: As countries of the world we must ensure this pandemic does not worsen existing inequalities in society or impede the r…,As countries world must ensure pandemic worsen existing inequalities society impede r,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,141,PresidencyZA,,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282668208978370567,Mon Jul 13 13:28:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#COVID19 | LIVE: Inter-Ministerial Briefing on Government’s response to the #coronavirus pandemic… https://t.co/3oEfHm5O0x,LIVE Inter-Ministerial Briefing Governments response pandemic,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,21,3,PresidencyZA,False,"COVID19, coronavirus",,1597498,14,,"Pretoria, South Africa"
1282661633983225858,Mon Jul 13 13:02:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",President @CyrilRamaphosa is deeply saddened by the passing of South Africa’s former Ambassador to the Kingdom of D… https://t.co/bxfDWL0JCB,President deeply saddened passing South Africas former Ambassador Kingdom D,"Sentiment(polarity=0.0, subjectivity=0.2)",0.0,0.2,en,199,42,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282653791045791744,Mon Jul 13 12:31:08 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Remarks by President @CyrilRamaphosa at the launch of the 2020 Report of the UN Secretary-General's Independent Acc… https://t.co/DhxLTM2y4P,Remarks President launch Report UN Secretary-General 's Independent Acc,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,18,3,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282642910119329792,Mon Jul 13 11:47:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[NOW LIVE]: President @CyrilRamaphosa opens the virtual launch of the UN Secretary General’s Independent Accountabi… https://t.co/UyyPWL40sl,NOW LIVE President opens virtual launch UN Secretary Generals Independent Accountabi,"Sentiment(polarity=0.06818181818181818, subjectivity=0.3125)",0.06818181818181818,0.3125,en,18,4,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282640965950410753,Mon Jul 13 11:40:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The live broadcast of the virtual UN Secretary General’s Independent Accountability Panel 2020 Report can be follow… https://t.co/RQeeKwGMRa,The live broadcast virtual UN Secretary Generals Independent Accountability Panel Report follow,"Sentiment(polarity=0.06818181818181818, subjectivity=0.3125)",0.06818181818181818,0.3125,en,7,2,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282640158848933888,Mon Jul 13 11:36:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The @UN Secretary-General’s Independent Accountability Panel for #EveryWomanEveryChild produced a landmark report w… https://t.co/6Htx0ahzbj,The Secretary-Generals Independent Accountability Panel produced landmark report w,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,22,7,PresidencyZA,False,EveryWomanEveryChild,UN,1597498,14,,"Pretoria, South Africa"
1282631432658202624,Mon Jul 13 11:02:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",President @CyrilRamaphosa will today open and address the virtual launch of the United Nations Secretary General’s… https://t.co/uzzqE4Mxxv,President today open address virtual launch United Nations Secretary Generals,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,90,28,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282628568267325442,Mon Jul 13 10:50:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","President @CyrilRamaphosa will today, Monday, 13 July 2020, open and address the virtual launch of the United Natio… https://t.co/9IpNh6tRFy",President today Monday July open address virtual launch United Natio,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,53,11,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282608571256012801,Mon Jul 13 09:31:27 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#COVID19 | Follow the proceedings of the Inter-Ministerial Briefing on South Africa's response to the #coronavirus… https://t.co/OgaCrL4LVM,Follow proceedings Inter-Ministerial Briefing South Africa 's response,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,14,6,PresidencyZA,False,"COVID19, coronavirus",,1597498,14,,"Pretoria, South Africa"
1282604861176111104,Mon Jul 13 09:16:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CyrilRamaphosa: There is no way that we can avoid the coronavirus storm. As a nation we have to come together to support each other, to…",There way avoid coronavirus storm As nation come together support,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,468,PresidencyZA,,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282603483905036294,Mon Jul 13 09:11:14 +0000 2020,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">Mailchimp</a>","From The Desk of the President - Monday, 13 July 2020 - https://t.co/6uvRvtKS0u Our nation is confronted by the gra… https://t.co/wrR914XzOg",From The Desk President Monday July Our nation confronted gra,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,170,48,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282397745127534592,Sun Jul 12 19:33:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 | Disaster Management Act, 2004: Amendment of Regulations Issued in Terms of Section 27(2) – Cooperative G… https://t.co/yli7Xrb1nQ",Disaster Management Act Amendment Regulations Issued Terms Section 2 Cooperative G,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,90,68,PresidencyZA,False,COVID19,,1597498,14,,"Pretoria, South Africa"
1282389529631109125,Sun Jul 12 19:01:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","by our medical experts would come, has arrived."" Statement by President @CyrilRamaphosa on progress in the national… https://t.co/todMWrSH8m",medical experts would come arrived '' Statement President progress national,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,27,13,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282389523947716613,Sun Jul 12 19:01:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""For more than 120 days, we have succeeded in delaying the spread of a virus that is causing devastation across the… https://t.co/JRjImFDanN",`` For days succeeded delaying spread virus causing devastation across,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,199,35,PresidencyZA,,,,1597498,14,,"Pretoria, South Africa"
1282384848552960000,Sun Jul 12 18:42:28 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",President @CyrilRamaphosa is addressing South Africans this evening on developments in the country’s risk-adjusted… https://t.co/zVyABAgx3T,President addressing South Africans evening developments countrys risk-adjusted,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,71,35,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282384661403127808,Sun Jul 12 18:41:43 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Strong new evidence suggests that the coronavirus can also spread through the air. This makes preventative measures… https://t.co/q8wvr1tL5l,Strong new evidence suggests coronavirus also spread air This makes preventative measures,"Sentiment(polarity=0.2848484848484848, subjectivity=0.5939393939393939)",0.2848484848484848,0.5939393939393939,en,257,160,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282383925935996934,Sun Jul 12 18:38:48 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","As the coronavirus continues to spread, it is the responsibility of every South African to maintain vital social di… https://t.co/kqnCyb3HGw",As coronavirus continues spread responsibility every South African maintain vital social di,"Sentiment(polarity=0.044444444444444446, subjectivity=0.15555555555555556)",0.04444444444444445,0.15555555555555556,en,242,137,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282383565213360129,Sun Jul 12 18:37:22 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",President @CyrilRamaphosa is addressing South Africans this evening on developments in the country’s risk-adjusted… https://t.co/0vGBORsQs4,President addressing South Africans evening developments countrys risk-adjusted,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,52,26,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282383349361905666,Sun Jul 12 18:36:30 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",President @CyrilRamaphosa is addressing South Africans this evening on developments in the country’s risk-adjusted… https://t.co/nR0CFwBUSY,President addressing South Africans evening developments countrys risk-adjusted,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,82,39,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282382010724634624,Sun Jul 12 18:31:11 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","With coronavirus cases reaching record highs across the country, additional measures are being implemented to curb… https://t.co/3om0TzhkCv",With coronavirus cases reaching record highs across country additional measures implemented curb,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,333,286,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282380185275371520,Sun Jul 12 18:23:56 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","In anticipation of the surge in Covid-19 patients requiring hospital admission, government has been working hard to… https://t.co/0LGo541fl4",In anticipation surge Covid-19 patients requiring hospital admission government working hard,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666,en,160,119,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282378229496655879,Sun Jul 12 18:16:10 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","As South Africa prepares for the peak of Covid-19 infections, government has been working hard to step up its scree… https://t.co/M7hCUIUM8V",As South Africa prepares peak Covid-19 infections government working hard step scree,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666,en,226,174,PresidencyZA,False,,,1597498,14,,"Pretoria, South Africa"
1282377994137370624,Sun Jul 12 18:15:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WATCH LIVE: President @CyrilRamaphosa updates the nation on Government’s response to the #coronavirus pandemic… https://t.co/QOzvES2SYI,WATCH LIVE President updates nation Governments response pandemic,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,68,39,PresidencyZA,False,coronavirus,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282377296930906115,Sun Jul 12 18:12:27 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",President @CyrilRamaphosa is addressing South Africans this evening on developments in the country’s risk-adjusted… https://t.co/htfC5taq2R,President addressing South Africans evening developments countrys risk-adjusted,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,88,50,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282377152181219336,Sun Jul 12 18:11:53 +0000 2020,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",President @CyrilRamaphosa is addressing South Africans this evening on developments in the country’s risk-adjusted… https://t.co/TY4foisQua,President addressing South Africans evening developments countrys risk-adjusted,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,102,47,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282333564265279493,Sun Jul 12 15:18:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","President @CyrilRamaphosa will address the nation at 20:00 this evening, Sunday 12 July 2020, on developments in So… https://t.co/6fo4j9ztGK",President address nation :00 evening Sunday July developments So,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,605,315,PresidencyZA,False,,CyrilRamaphosa,1597498,14,,"Pretoria, South Africa"
1282332381853163524,Sun Jul 12 15:13:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The President’s address follows a number of meetings of the Cabinet, the National Coronavirus Command Council and t… https://t.co/qJDGzvUkfy",The Presidents address follows number meetings Cabinet National Coronavirus Command Council,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,112,54,PresidencyZA,,,,1597498,14,,"Pretoria, South Africa"
